Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
CUST3226,27.74,Male,Book,Books,867.04,Phoenix,L,Black,Winter,1.5,Yes,Standard,Yes,Yes,9.0,Credit Card,Monthly
CUST3227,41.34,Male,Smartphone,Footwear,866.96,Phoenix,S,Green,Fall,2.0,No,Express,Yes,Yes,13.0,PayPal,Quarterly
CUST3228,46.85,Female,Laptop,Electronics,198.59,Phoenix,S,Black,Summer,3.2,No,Standard,No,No,48.0,PayPal,Monthly
CUST3229,39.22,Female,T-shirt,Footwear,960.67,New York,L,Red,Summer,4.8,No,Express,No,No,38.0,Credit Card,Weekly
CUST3230,19.37,Female,Headphones,Accessories,924.15,New York,M,Green,Summer,1.1,No,Express,Yes,No,4.0,Cash,Quarterly
CUST3231,36.4,Male,Book,Footwear,934.86,New York,S,Blue,Fall,1.2,Yes,Express,Yes,Yes,16.0,Credit Card,Monthly
CUST3232,22.84,Male,T-shirt,Accessories,343.49,New York,XL,White,Summer,3.0,Yes,Express,No,No,48.0,Credit Card,Quarterly
CUST3233,49.1,Female,Shoes,Apparel,168.6,Phoenix,XL,Black,Fall,2.3,No,Express,Yes,No,47.0,Debit Card,Weekly
CUST3234,34.87,Female,Bag,Books,84.21,Phoenix,XL,Black,Spring,4.4,No,Overnight,Yes,No,32.0,Cash,Quarterly
CUST3235,38.03,Male,Shoes,Books,682.13,Phoenix,S,White,Fall,4.0,No,Overnight,No,No,22.0,PayPal,Weekly
CUST3236,33.18,Female,Book,Accessories,331.24,Chicago,S,Red,Fall,4.4,No,Overnight,No,Yes,12.0,Cash,Quarterly
CUST3237,38.17,Female,Book,Electronics,535.38,Houston,L,Red,Fall,1.3,No,Overnight,No,No,46.0,Credit Card,Monthly
CUST3238,22.4,Female,Bag,Electronics,341.2,Los Angeles,S,White,Summer,2.1,No,Overnight,No,No,49.0,Cash,Weekly
CUST3239,64.86,Female,Headphones,Electronics,989.43,Phoenix,L,Red,Summer,1.6,Yes,Express,Yes,No,32.0,Cash,Monthly
CUST3240,65.07,Female,Smartphone,Accessories,485.89,New York,L,Blue,Winter,1.6,Yes,Standard,Yes,No,33.0,PayPal,Monthly
CUST3241,68.86,Male,Laptop,Electronics,914.38,Phoenix,M,Green,Spring,2.1,No,Overnight,No,No,27.0,Credit Card,Weekly
CUST3242,47.74,Female,Book,Electronics,346.63,Los Angeles,S,White,Winter,2.2,Yes,Express,No,Yes,3.0,Debit Card,Weekly
CUST3243,26.82,Female,Shoes,Electronics,171.84,Chicago,S,Red,Fall,4.0,No,Standard,No,Yes,5.0,Credit Card,Monthly
CUST3244,37.8,Female,Headphones,Apparel,577.57,Los Angeles,XL,Red,Summer,2.4,Yes,Standard,No,No,17.0,Debit Card,Monthly
CUST3245,25.22,Male,Bag,Apparel,406.63,New York,XL,Red,Fall,3.0,Yes,Express,Yes,Yes,7.0,Cash,Quarterly
CUST3246,33.66,Male,Headphones,Books,591.18,New York,M,White,Fall,2.5,Yes,Overnight,Yes,Yes,45.0,Cash,Monthly
CUST3247,43.64,Female,Shoes,Footwear,868.99,Phoenix,M,Black,Summer,4.0,No,Overnight,No,No,6.0,Credit Card,Weekly
CUST3248,21.29,Female,Shoes,Accessories,226.16,Phoenix,M,Green,Winter,4.0,No,Overnight,No,Yes,42.0,PayPal,Monthly
CUST3249,40.6,Male,T-shirt,Apparel,532.09,Houston,M,Red,Winter,1.8,Yes,Express,No,Yes,35.0,Debit Card,Quarterly
CUST3250,39.9,Male,Smartphone,Electronics,782.77,Phoenix,M,Red,Spring,4.5,No,Standard,Yes,No,38.0,Cash,Weekly
CUST3251,43.18,Female,Book,Electronics,373.2,Chicago,M,Red,Summer,4.8,Yes,Overnight,Yes,Yes,31.0,PayPal,Weekly
CUST3252,22.0,Male,Headphones,Footwear,227.44,Chicago,L,White,Summer,3.1,No,Standard,Yes,Yes,17.0,Credit Card,Monthly
CUST3253,31.09,Female,Book,Electronics,991.47,Los Angeles,S,Red,Spring,4.4,Yes,Overnight,Yes,No,13.0,PayPal,Quarterly
CUST3254,30.82,Female,Shoes,Footwear,506.96,Chicago,S,White,Spring,3.6,No,Express,Yes,No,35.0,Debit Card,Quarterly
CUST3255,50.5,Male,Smartphone,Footwear,562.13,Houston,L,White,Winter,4.5,Yes,Standard,No,No,6.0,PayPal,Quarterly
CUST3256,48.88,Male,T-shirt,Books,394.26,Chicago,M,Green,Spring,3.4,No,Overnight,No,Yes,7.0,Debit Card,Weekly
CUST3257,28.17,Male,Headphones,Accessories,368.98,Phoenix,M,Black,Fall,2.9,No,Standard,No,No,35.0,Cash,Weekly
CUST3258,23.56,Female,Smartphone,Accessories,951.87,Phoenix,M,Green,Spring,1.6,No,Overnight,Yes,No,16.0,Credit Card,Weekly
CUST3259,33.84,Female,T-shirt,Accessories,492.18,Chicago,M,Red,Fall,2.1,Yes,Overnight,No,No,29.0,Debit Card,Monthly
CUST3260,67.34,Male,Smartphone,Accessories,266.54,Phoenix,S,White,Spring,2.2,No,Overnight,No,No,6.0,Cash,Quarterly
CUST3261,35.28,Male,Bag,Footwear,389.35,Phoenix,L,Green,Winter,4.2,No,Overnight,No,No,10.0,Cash,Weekly
CUST3262,50.25,Male,Laptop,Electronics,850.87,Houston,XL,White,Spring,1.3,Yes,Standard,Yes,Yes,20.0,Debit Card,Weekly
CUST3263,59.81,Female,Smartphone,Footwear,327.75,Phoenix,M,Green,Spring,4.6,No,Standard,Yes,Yes,19.0,Debit Card,Weekly
CUST3264,35.14,Male,Bag,Books,611.83,Chicago,S,Blue,Fall,1.0,No,Overnight,No,No,15.0,Credit Card,Weekly
CUST3265,35.41,Female,Headphones,Footwear,757.21,Houston,S,Green,Summer,2.9,Yes,Standard,Yes,No,6.0,Credit Card,Quarterly
CUST3266,60.4,Male,T-shirt,Electronics,774.14,Los Angeles,S,Black,Summer,3.7,No,Overnight,No,Yes,11.0,PayPal,Quarterly
CUST3267,62.69,Female,Laptop,Accessories,290.87,Phoenix,S,Black,Spring,1.7,Yes,Standard,Yes,Yes,11.0,Credit Card,Weekly
CUST3268,68.66,Male,Bag,Apparel,265.4,Chicago,S,Red,Summer,3.7,No,Overnight,Yes,Yes,23.0,PayPal,Quarterly
CUST3269,25.08,Male,T-shirt,Books,12.56,Houston,M,White,Fall,3.8,No,Overnight,No,Yes,13.0,Debit Card,Monthly
CUST3270,34.67,Female,Shoes,Apparel,310.09,Chicago,L,Blue,Spring,2.0,No,Express,No,No,50.0,Debit Card,Weekly
CUST3271,67.26,Female,Book,Electronics,625.06,Phoenix,L,Red,Spring,4.7,No,Express,No,No,37.0,Cash,Weekly
CUST3272,28.44,Female,Laptop,Electronics,878.36,Chicago,M,Black,Winter,4.0,Yes,Express,Yes,No,35.0,PayPal,Weekly
CUST3273,34.34,Female,Headphones,Apparel,894.4,Phoenix,M,Green,Winter,3.0,No,Overnight,No,No,28.0,PayPal,Monthly
CUST3274,68.16,Female,Book,Electronics,825.21,Los Angeles,S,Blue,Fall,3.5,No,Overnight,No,No,3.0,Credit Card,Quarterly
CUST3275,68.37,Female,Bag,Apparel,79.14,Phoenix,M,Green,Summer,1.9,No,Express,No,No,6.0,Credit Card,Quarterly
CUST3276,33.16,Female,T-shirt,Electronics,833.24,New York,M,Green,Winter,2.7,No,Standard,No,Yes,5.0,PayPal,Monthly
CUST3277,54.14,Female,Laptop,Electronics,914.31,Phoenix,M,White,Fall,2.4,Yes,Overnight,Yes,Yes,45.0,Debit Card,Quarterly
CUST3278,43.53,Female,Book,Books,601.01,New York,L,White,Spring,2.8,Yes,Express,Yes,No,12.0,Debit Card,Quarterly
CUST3279,47.95,Female,Bag,Footwear,168.99,Los Angeles,M,White,Summer,1.3,Yes,Express,Yes,Yes,8.0,Debit Card,Weekly
CUST3280,30.61,Male,Book,Apparel,203.15,Los Angeles,XL,Blue,Winter,1.5,No,Express,No,No,14.0,Credit Card,Monthly
CUST3281,37.55,Female,Smartphone,Accessories,833.86,New York,S,Black,Fall,2.4,Yes,Express,Yes,Yes,14.0,Credit Card,Weekly
CUST3282,60.46,Male,T-shirt,Books,336.95,Houston,M,Blue,Summer,4.8,No,Express,Yes,Yes,8.0,Cash,Weekly
CUST3283,38.43,Male,Shoes,Books,239.84,Phoenix,M,White,Spring,2.4,No,Standard,Yes,Yes,17.0,PayPal,Weekly
CUST3284,23.92,Female,Book,Footwear,794.48,Houston,M,White,Spring,2.2,No,Standard,Yes,Yes,13.0,Cash,Monthly
CUST3285,47.32,Female,Book,Electronics,90.58,Phoenix,L,Blue,Summer,4.7,Yes,Overnight,No,Yes,46.0,Debit Card,Monthly
CUST3286,48.8,Female,Smartphone,Accessories,367.4,Phoenix,L,Black,Fall,2.2,Yes,Express,Yes,Yes,41.0,Debit Card,Weekly
CUST3287,46.37,Male,Headphones,Books,397.56,New York,XL,Black,Fall,4.8,Yes,Express,No,No,16.0,Debit Card,Quarterly
CUST3288,53.45,Male,Bag,Books,92.77,Los Angeles,L,Green,Fall,1.7,Yes,Standard,No,Yes,33.0,PayPal,Quarterly
CUST3289,46.61,Male,Book,Electronics,297.18,Chicago,L,Green,Summer,2.6,No,Standard,Yes,Yes,30.0,Cash,Monthly
CUST3290,67.56,Male,T-shirt,Books,111.99,Phoenix,M,White,Winter,2.7,Yes,Standard,Yes,No,33.0,Credit Card,Weekly
CUST3291,42.0,Male,T-shirt,Accessories,828.46,Phoenix,M,Red,Spring,2.4,No,Standard,No,Yes,6.0,Debit Card,Quarterly
CUST3292,54.84,Male,Laptop,Footwear,206.29,Los Angeles,L,White,Summer,3.7,No,Overnight,No,No,29.0,PayPal,Monthly
CUST3293,40.8,Female,Smartphone,Accessories,220.51,Phoenix,M,Red,Spring,3.3,Yes,Overnight,Yes,Yes,25.0,Debit Card,Weekly
CUST3294,33.15,Male,T-shirt,Books,177.64,Houston,XL,White,Fall,4.2,No,Standard,No,No,33.0,Credit Card,Quarterly
CUST3295,54.03,Male,Book,Apparel,621.28,New York,L,Blue,Winter,3.3,Yes,Express,Yes,Yes,43.0,Credit Card,Weekly
CUST3296,60.59,Female,Bag,Footwear,218.4,Houston,L,Blue,Winter,4.5,No,Express,Yes,Yes,3.0,PayPal,Monthly
CUST3297,59.37,Female,Book,Accessories,422.39,New York,XL,Green,Summer,3.4,No,Express,Yes,Yes,23.0,Cash,Monthly
CUST3298,39.28,Male,Laptop,Footwear,729.2,Chicago,XL,Green,Spring,1.7,Yes,Overnight,No,Yes,6.0,PayPal,Monthly
CUST3299,43.96,Female,Book,Footwear,950.87,Phoenix,S,Blue,Fall,3.8,No,Express,No,Yes,14.0,Cash,Monthly
CUST3300,50.93,Male,Shoes,Electronics,101.89,Phoenix,M,Black,Fall,4.3,No,Standard,No,Yes,12.0,Cash,Weekly
CUST3301,30.59,Male,T-shirt,Footwear,799.81,Chicago,L,Red,Spring,4.8,Yes,Overnight,Yes,No,29.0,PayPal,Quarterly
CUST3302,52.25,Female,Shoes,Footwear,450.09,Chicago,XL,Blue,Spring,2.4,No,Overnight,No,No,45.0,Cash,Quarterly
CUST3303,55.19,Female,Shoes,Books,320.73,Chicago,XL,Blue,Spring,4.7,No,Overnight,Yes,No,2.0,Debit Card,Weekly
CUST3304,59.03,Male,Headphones,Accessories,20.98,New York,M,Black,Fall,1.4,No,Overnight,Yes,No,32.0,Debit Card,Monthly
CUST3305,21.85,Female,Book,Books,622.67,Chicago,L,Red,Fall,4.5,No,Express,Yes,No,11.0,PayPal,Weekly
CUST3306,69.52,Female,Laptop,Apparel,952.97,Los Angeles,M,Blue,Spring,4.3,Yes,Standard,No,No,18.0,Credit Card,Monthly
CUST3307,42.92,Female,Smartphone,Footwear,153.94,Houston,S,Green,Spring,1.9,Yes,Standard,No,Yes,36.0,PayPal,Weekly
CUST3308,38.84,Female,Smartphone,Accessories,864.94,Houston,L,Red,Summer,2.0,No,Overnight,No,No,27.0,Credit Card,Monthly
CUST3309,44.34,Female,Book,Footwear,803.37,Los Angeles,M,Red,Spring,1.2,Yes,Standard,No,No,30.0,PayPal,Quarterly
CUST3310,65.86,Male,T-shirt,Apparel,287.06,Phoenix,XL,Black,Spring,1.6,Yes,Express,Yes,No,1.0,Cash,Weekly
CUST3311,53.97,Male,Shoes,Footwear,770.91,Houston,XL,Blue,Summer,3.5,No,Standard,No,No,50.0,Credit Card,Quarterly
CUST3312,46.27,Female,Book,Books,91.7,Phoenix,XL,Red,Fall,4.0,Yes,Overnight,Yes,No,31.0,Cash,Monthly
CUST3313,59.12,Male,T-shirt,Apparel,777.45,New York,M,Green,Spring,4.9,No,Overnight,No,No,2.0,Debit Card,Monthly
CUST3314,36.7,Female,Headphones,Accessories,181.44,New York,L,White,Spring,3.6,Yes,Express,No,No,2.0,Credit Card,Weekly
CUST3315,64.57,Female,Laptop,Electronics,386.02,Los Angeles,L,Black,Fall,2.3,No,Standard,No,No,44.0,Debit Card,Monthly
CUST3316,45.92,Female,Book,Apparel,531.57,Los Angeles,M,Blue,Spring,1.7,No,Overnight,Yes,No,2.0,PayPal,Weekly
CUST3317,51.19,Female,Laptop,Electronics,997.61,New York,XL,White,Spring,2.2,No,Express,Yes,No,0.0,Debit Card,Weekly
CUST3318,22.42,Female,Smartphone,Books,697.6,Los Angeles,M,Black,Fall,2.8,No,Overnight,No,Yes,29.0,Debit Card,Quarterly
CUST3319,57.99,Female,Laptop,Apparel,526.1,Phoenix,L,Green,Spring,1.8,Yes,Overnight,No,Yes,20.0,Credit Card,Weekly
CUST3320,52.2,Male,Shoes,Apparel,563.68,Phoenix,XL,Blue,Spring,3.8,Yes,Overnight,Yes,No,27.0,Cash,Weekly
CUST3321,36.46,Male,Headphones,Accessories,607.05,Chicago,S,White,Summer,4.3,Yes,Standard,No,Yes,30.0,Debit Card,Quarterly
CUST3322,51.64,Male,T-shirt,Footwear,835.74,Houston,L,White,Spring,1.3,No,Overnight,No,No,35.0,PayPal,Quarterly
CUST3323,20.3,Female,Headphones,Electronics,758.98,Phoenix,M,Blue,Winter,1.5,Yes,Overnight,No,No,9.0,Cash,Monthly
CUST3324,69.15,Male,Bag,Footwear,11.69,New York,XL,Black,Winter,4.5,Yes,Express,Yes,No,49.0,Cash,Weekly
CUST3325,53.23,Female,Book,Footwear,364.18,New York,XL,White,Spring,4.5,Yes,Express,Yes,Yes,45.0,Credit Card,Quarterly
CUST3326,38.78,Female,T-shirt,Books,238.83,Phoenix,L,Green,Spring,1.9,No,Standard,No,Yes,4.0,Cash,Quarterly
CUST3327,57.14,Male,Bag,Books,516.68,Los Angeles,L,White,Fall,4.7,Yes,Standard,Yes,No,24.0,PayPal,Weekly
CUST3328,68.22,Female,Shoes,Accessories,560.02,Phoenix,S,White,Winter,3.8,No,Express,Yes,Yes,48.0,Credit Card,Quarterly
CUST3329,40.38,Female,Bag,Apparel,768.15,Houston,L,Red,Winter,1.4,No,Overnight,No,Yes,8.0,Debit Card,Monthly
CUST3330,18.55,Female,Book,Accessories,405.18,Phoenix,XL,Black,Summer,4.9,Yes,Overnight,No,No,40.0,PayPal,Quarterly
CUST3331,31.45,Male,Book,Electronics,890.73,New York,XL,Green,Spring,2.4,Yes,Standard,No,Yes,14.0,Debit Card,Monthly
CUST3332,44.56,Female,Laptop,Books,935.5,Chicago,M,Red,Spring,2.0,No,Overnight,Yes,Yes,38.0,Credit Card,Weekly
CUST3333,44.98,Female,T-shirt,Accessories,559.62,Chicago,L,Blue,Summer,3.8,No,Overnight,Yes,Yes,42.0,Credit Card,Monthly
CUST3334,48.19,Female,Laptop,Electronics,913.33,Phoenix,M,Red,Winter,2.5,Yes,Standard,No,Yes,12.0,PayPal,Quarterly
CUST3335,47.91,Male,Bag,Electronics,776.98,New York,S,Red,Spring,2.8,No,Overnight,No,No,2.0,Cash,Weekly
CUST3336,41.18,Male,T-shirt,Electronics,419.0,New York,XL,White,Fall,4.7,Yes,Standard,No,No,17.0,PayPal,Monthly
CUST3337,38.34,Female,Bag,Apparel,955.77,Phoenix,XL,Blue,Winter,4.8,No,Standard,Yes,No,17.0,Credit Card,Weekly
CUST3338,58.16,Female,Smartphone,Electronics,864.71,Phoenix,L,Black,Summer,4.2,No,Express,Yes,No,41.0,Cash,Quarterly
CUST3339,48.61,Female,Book,Footwear,585.65,Los Angeles,S,White,Spring,1.3,Yes,Standard,No,No,28.0,Debit Card,Quarterly
CUST3340,44.02,Female,Shoes,Accessories,418.44,New York,L,Black,Spring,4.0,No,Overnight,No,Yes,33.0,Cash,Weekly
CUST3341,35.94,Female,Shoes,Accessories,755.52,Houston,XL,Green,Spring,2.7,No,Overnight,Yes,Yes,22.0,Debit Card,Monthly
CUST3342,19.28,Female,Smartphone,Electronics,541.22,Houston,L,Blue,Spring,3.7,Yes,Overnight,Yes,Yes,1.0,PayPal,Weekly
CUST3343,23.44,Female,Laptop,Accessories,283.14,Phoenix,M,White,Winter,4.9,No,Express,Yes,Yes,6.0,Credit Card,Weekly
CUST3344,39.63,Male,T-shirt,Accessories,863.28,New York,M,Red,Spring,1.1,Yes,Standard,Yes,Yes,19.0,Cash,Monthly
CUST3345,68.01,Male,Laptop,Accessories,142.53,Chicago,XL,Green,Summer,4.7,Yes,Express,No,No,6.0,Cash,Weekly
CUST3346,24.04,Male,T-shirt,Apparel,707.57,Chicago,L,Blue,Summer,2.6,No,Overnight,Yes,No,29.0,PayPal,Quarterly
CUST3347,66.92,Male,Shoes,Accessories,512.66,Los Angeles,M,Black,Fall,3.6,Yes,Standard,Yes,Yes,22.0,PayPal,Weekly
CUST3348,25.37,Female,Book,Footwear,983.24,Phoenix,L,Blue,Winter,3.7,No,Express,No,Yes,19.0,Credit Card,Monthly
CUST3349,34.22,Female,T-shirt,Accessories,893.71,Houston,XL,White,Spring,3.4,Yes,Overnight,Yes,Yes,5.0,Debit Card,Monthly
CUST3350,41.68,Male,Shoes,Electronics,283.22,Houston,L,Blue,Summer,1.2,Yes,Express,No,No,40.0,Debit Card,Weekly
CUST3351,28.76,Female,Bag,Accessories,634.01,Phoenix,XL,White,Fall,3.9,No,Overnight,Yes,Yes,50.0,Cash,Monthly
CUST3352,43.11,Female,Smartphone,Electronics,734.22,Los Angeles,XL,Green,Winter,4.3,Yes,Express,Yes,No,30.0,Debit Card,Quarterly
CUST3353,42.76,Male,Book,Footwear,424.85,Los Angeles,L,Black,Summer,1.8,Yes,Standard,No,Yes,41.0,Credit Card,Monthly
CUST3354,40.78,Female,Bag,Electronics,366.89,Chicago,M,Red,Fall,2.0,No,Standard,No,Yes,1.0,Credit Card,Weekly
CUST3355,54.23,Female,Book,Apparel,867.46,New York,L,Blue,Spring,1.9,Yes,Standard,No,No,19.0,PayPal,Weekly
CUST3356,34.58,Female,Headphones,Electronics,788.67,Chicago,M,Green,Fall,2.1,Yes,Express,Yes,Yes,11.0,Credit Card,Monthly
CUST3357,33.61,Female,Laptop,Accessories,842.37,Phoenix,XL,Green,Winter,2.0,Yes,Overnight,Yes,Yes,25.0,Debit Card,Quarterly
CUST3358,60.13,Female,Smartphone,Electronics,291.59,Phoenix,M,White,Summer,4.3,No,Standard,No,No,29.0,Debit Card,Quarterly
CUST3359,23.98,Male,Shoes,Electronics,504.52,New York,L,White,Winter,4.0,Yes,Overnight,Yes,No,18.0,Debit Card,Weekly
CUST3360,62.16,Male,Laptop,Accessories,308.02,Houston,M,Green,Fall,3.3,Yes,Standard,Yes,No,18.0,Credit Card,Weekly
CUST3361,51.69,Male,Bag,Accessories,616.31,New York,M,Red,Fall,4.2,Yes,Express,Yes,Yes,27.0,Debit Card,Weekly
CUST3362,53.21,Male,T-shirt,Books,123.06,Chicago,L,Red,Fall,3.4,No,Express,No,Yes,30.0,Debit Card,Monthly
CUST3363,26.55,Female,T-shirt,Electronics,87.56,Los Angeles,M,Blue,Winter,2.0,No,Overnight,No,Yes,4.0,Credit Card,Weekly
CUST3364,69.16,Male,Book,Footwear,694.71,Los Angeles,XL,Blue,Fall,1.6,Yes,Express,Yes,No,18.0,Debit Card,Monthly
CUST3365,30.68,Male,Shoes,Apparel,985.46,Houston,XL,Blue,Summer,4.0,No,Overnight,Yes,Yes,42.0,Debit Card,Quarterly
CUST3366,27.07,Female,Bag,Books,30.27,New York,M,Blue,Summer,4.7,Yes,Overnight,Yes,No,22.0,Cash,Weekly
CUST3367,26.33,Male,Shoes,Footwear,932.91,New York,L,Red,Summer,1.0,Yes,Express,No,No,37.0,Credit Card,Weekly
CUST3368,47.11,Female,Laptop,Books,11.23,New York,S,Black,Summer,1.2,Yes,Standard,No,No,17.0,PayPal,Monthly
CUST3369,67.84,Male,Laptop,Accessories,44.21,Phoenix,L,Blue,Summer,3.5,No,Express,No,No,44.0,PayPal,Quarterly
CUST3370,30.06,Male,Shoes,Books,160.16,Los Angeles,XL,Black,Spring,1.7,Yes,Overnight,Yes,Yes,48.0,Credit Card,Quarterly
CUST3371,39.06,Female,Book,Books,310.31,Phoenix,S,Blue,Winter,4.6,No,Standard,Yes,Yes,13.0,Debit Card,Quarterly
CUST3372,27.59,Male,Book,Books,640.97,New York,M,White,Summer,2.8,No,Overnight,Yes,No,23.0,Cash,Weekly
CUST3373,51.3,Female,Book,Footwear,588.4,New York,XL,Red,Fall,3.9,No,Overnight,No,Yes,26.0,Credit Card,Monthly
CUST3374,40.47,Female,Headphones,Electronics,879.02,Los Angeles,XL,Red,Spring,2.0,No,Express,Yes,Yes,40.0,Cash,Monthly
CUST3375,19.52,Female,Smartphone,Footwear,77.38,Phoenix,M,Green,Fall,1.6,No,Overnight,No,No,38.0,Debit Card,Quarterly
CUST3376,49.93,Female,Bag,Apparel,240.24,Los Angeles,M,White,Spring,3.0,No,Express,No,Yes,21.0,PayPal,Quarterly
CUST3377,28.26,Male,Laptop,Apparel,644.44,Phoenix,L,Green,Fall,4.4,No,Standard,No,No,27.0,Debit Card,Weekly
CUST3378,48.79,Female,Smartphone,Footwear,826.69,Houston,L,Green,Summer,3.0,Yes,Standard,Yes,Yes,37.0,Credit Card,Monthly
CUST3379,38.22,Male,Book,Accessories,991.24,Chicago,M,Blue,Winter,4.5,No,Standard,No,No,0.0,Cash,Quarterly
CUST3380,54.65,Female,Shoes,Footwear,120.15,Los Angeles,L,Black,Summer,2.8,No,Express,Yes,No,31.0,Debit Card,Weekly
CUST3381,28.7,Female,Smartphone,Electronics,329.35,Chicago,XL,Green,Spring,3.2,No,Standard,No,Yes,40.0,Cash,Monthly
CUST3382,57.12,Female,Headphones,Accessories,320.79,Chicago,L,Black,Spring,3.7,No,Overnight,No,No,37.0,Debit Card,Weekly
CUST3383,60.05,Female,Book,Accessories,212.3,New York,XL,White,Fall,1.4,No,Overnight,Yes,No,44.0,PayPal,Quarterly
CUST3384,21.25,Male,Bag,Apparel,327.36,Los Angeles,M,Black,Spring,3.4,Yes,Overnight,Yes,No,50.0,PayPal,Weekly
CUST3385,23.29,Female,T-shirt,Apparel,483.13,Houston,S,White,Fall,1.9,No,Overnight,Yes,Yes,35.0,Credit Card,Quarterly
CUST3386,63.34,Male,Headphones,Books,524.18,New York,XL,Black,Summer,3.2,No,Overnight,Yes,Yes,34.0,Debit Card,Quarterly
CUST3387,27.72,Male,Bag,Electronics,635.25,Phoenix,S,Black,Spring,2.5,Yes,Overnight,No,No,9.0,PayPal,Quarterly
CUST3388,34.95,Female,Headphones,Electronics,428.55,New York,XL,White,Summer,1.2,Yes,Standard,Yes,No,4.0,Credit Card,Monthly
CUST3389,41.79,Female,Laptop,Books,739.46,Phoenix,M,Black,Spring,1.2,Yes,Overnight,Yes,No,23.0,Cash,Quarterly
CUST3390,31.64,Female,T-shirt,Electronics,683.58,Chicago,L,Blue,Spring,1.2,No,Overnight,No,No,31.0,Debit Card,Quarterly
CUST3391,62.86,Male,Smartphone,Electronics,287.49,Phoenix,XL,Blue,Winter,1.2,No,Overnight,No,Yes,11.0,PayPal,Monthly
CUST3392,45.44,Female,Smartphone,Books,287.94,New York,M,Black,Spring,2.7,No,Overnight,No,Yes,25.0,PayPal,Monthly
CUST3393,51.23,Female,Headphones,Electronics,522.21,Phoenix,S,Black,Fall,3.5,No,Express,No,Yes,39.0,Cash,Weekly
CUST3394,49.04,Female,Headphones,Books,618.82,New York,XL,Black,Fall,1.6,Yes,Standard,No,No,6.0,Cash,Quarterly
CUST3395,49.79,Male,Laptop,Books,388.9,New York,S,Black,Spring,3.1,No,Overnight,No,No,37.0,Debit Card,Monthly
CUST3396,48.52,Female,Shoes,Accessories,621.86,Chicago,L,Red,Spring,4.4,No,Standard,Yes,No,6.0,Credit Card,Quarterly
CUST3397,36.09,Male,Smartphone,Electronics,718.15,Chicago,M,Red,Winter,3.6,No,Standard,Yes,No,48.0,Cash,Monthly
CUST3398,61.97,Male,Bag,Electronics,148.35,New York,S,Green,Summer,2.9,Yes,Standard,No,Yes,9.0,Credit Card,Monthly
CUST3399,50.1,Female,Smartphone,Footwear,963.28,Los Angeles,S,Red,Winter,2.8,No,Express,Yes,No,17.0,Debit Card,Monthly
CUST3400,60.31,Female,Smartphone,Apparel,691.91,Chicago,XL,Green,Spring,2.3,Yes,Standard,No,Yes,27.0,Cash,Quarterly
CUST3401,54.71,Male,Bag,Electronics,936.97,Los Angeles,M,Black,Spring,2.6,No,Express,No,Yes,6.0,Cash,Quarterly
CUST3402,33.47,Female,Smartphone,Footwear,425.96,Houston,XL,Red,Winter,3.2,No,Overnight,No,No,32.0,Debit Card,Monthly
CUST3403,49.95,Female,Smartphone,Electronics,899.37,Los Angeles,S,Blue,Summer,1.5,No,Overnight,Yes,Yes,36.0,PayPal,Monthly
CUST3404,22.41,Male,Shoes,Books,789.88,Houston,S,White,Fall,1.7,Yes,Standard,Yes,Yes,31.0,Cash,Weekly
CUST3405,24.97,Male,T-shirt,Apparel,720.76,New York,M,White,Summer,3.6,Yes,Standard,No,No,6.0,Cash,Quarterly
CUST3406,24.13,Male,Laptop,Accessories,296.2,Chicago,S,Blue,Summer,4.9,Yes,Overnight,No,No,37.0,PayPal,Weekly
CUST3407,33.88,Female,Book,Electronics,416.21,Phoenix,XL,Green,Winter,3.6,Yes,Express,Yes,Yes,23.0,Cash,Weekly
CUST3408,27.52,Female,Laptop,Electronics,748.17,Houston,M,Red,Winter,2.0,Yes,Standard,Yes,Yes,5.0,Credit Card,Quarterly
CUST3409,54.06,Male,Book,Books,134.09,Los Angeles,XL,Black,Spring,2.1,No,Standard,No,Yes,18.0,Debit Card,Monthly
CUST3410,44.56,Female,Bag,Electronics,846.73,Houston,M,Blue,Summer,2.7,Yes,Express,Yes,Yes,5.0,Credit Card,Monthly
CUST3411,39.75,Female,Shoes,Footwear,984.87,Houston,XL,Red,Winter,1.9,Yes,Overnight,No,Yes,1.0,Cash,Quarterly
CUST3412,25.17,Male,T-shirt,Footwear,705.17,Los Angeles,S,Blue,Fall,1.7,Yes,Standard,Yes,No,50.0,PayPal,Quarterly
CUST3413,37.95,Female,Bag,Apparel,919.64,Houston,XL,Green,Fall,2.1,No,Overnight,No,Yes,43.0,PayPal,Quarterly
CUST3414,27.66,Male,Smartphone,Apparel,291.47,New York,M,Green,Fall,2.5,No,Overnight,No,No,16.0,Debit Card,Monthly
CUST3415,51.05,Female,Book,Accessories,949.95,Los Angeles,S,Red,Fall,3.6,Yes,Express,No,Yes,13.0,Credit Card,Monthly
CUST3416,54.06,Female,Shoes,Footwear,74.25,Chicago,S,Green,Winter,4.9,No,Overnight,Yes,Yes,23.0,Credit Card,Quarterly
CUST3417,51.55,Female,Headphones,Accessories,222.35,Phoenix,L,Blue,Fall,3.7,Yes,Overnight,No,Yes,39.0,Credit Card,Weekly
